"ORGANIZATION NUMBER","ACCOUNT_NAME","PACKAGE_ID","INVOICE_NUM","TRANSACTION_DATE","DC_PROD_NUM","DC_PROD_NAME","DC_UNIT_OF_MEASURE","DC_QTY","DC_QTY_SIZE","DELIVERED_QUANTITY","DELIVERED_PRICE","UNIT_PRICE"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","100047","ORANGES--88CT *","CS","1","88CT","1","18.73","18.92"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","1","21.2","21.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","12.87","13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","32.08","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","2","23.38","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","1","38.91","39.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.67","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","4","70.29","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","100218","CARROT--SHREDDED 5#--BG","BA","1","5#","1","6.89","6.96"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","101617","CELERY--STICK 4"" 5#--BG BRINKE","BA","1","5#","1","7.03","7.1"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36316567","1845456","01-MAR-17","100067","CILANTRO--CLEANED 1#--BG","LB","1","1#","5","24.35","4.92"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","2","27.09","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","5","60.39","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","5","53.46","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","2","42.81","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101306","SPINACH--CLIPPED 4/2.5#-BR","CS","1","4/2.5#","1","13.5","13.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","6","233.44","39.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","3","63.59","21.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","40.09","20.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","2","25.74","13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","19.88","20.08"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101786","LETTUCE--ICEBERG SHRED 4/5# BR","CS","1","4/5#","2","25.52","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.67","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","12","210.87","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","100218","CARROT--SHREDDED 5#--BG","BA","1","5#","1","6.89","6.96"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","100911","GARLIC--PEELED 5# CA ONLY","BA","1","5#","1","14.71","14.86"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","BA","1","5#","1","4.93","4.98"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","2","18.04","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36340569","1846684","03-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","2","32.67","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100043","LEMONS--200CT CHOICE *L*","CS","1","200CT","1","23.9","24.14"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","2","27.09","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100083","LIMES--200/230CT","CS","1","200/230","1","33.96","34.3"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.95","17.12"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","3","36.23","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","2","23.38","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","32.08","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101306","SPINACH--CLIPPED 4/2.5#-BR","CS","1","4/2.5#","1","13.5","13.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","3","139","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","3","63.59","21.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","11.78","11.9"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","2","39.76","20.08"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101785","LETTUCE--BURGERLEAF 5/2# BR","CS","1","5/2#","1","17.22","17.39"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","39.34","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","8","140.58","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100218","CARROT--SHREDDED 5#--BG","BA","1","5#","1","6.89","6.96"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","100311","ONION--GREEN CLEAN ICELESS 2#-","BA","1","2#","2","10.73","5.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","101617","CELERY--STICK 4"" 5#--BG BRINKE","BA","1","5#","2","14.06","7.1"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36369550","1847399","06-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","1","13.54","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.95","17.12"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","32.08","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","1","46.33","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","19.88","20.08"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","5","87.86","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","100218","CARROT--SHREDDED 5#--BG","BA","1","5#","1","6.89","6.96"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","100311","ONION--GREEN CLEAN ICELESS 2#-","BA","1","2#","2","10.73","5.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","101617","CELERY--STICK 4"" 5#--BG BRINKE","BA","1","5#","1","7.03","7.1"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36395199","1848648","08-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","2","27.09","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","5","60.39","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","11.69","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","5","53.46","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101306","SPINACH--CLIPPED 4/2.5#-BR","CS","1","4/2.5#","1","13.5","13.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101472","AVOCADO--#2 60CT BR","CS","1","60CT","7","324.32","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","3","63.59","21.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","40.09","20.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","2","25.74","13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","11.78","11.9"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","1","19.88","20.08"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101785","LETTUCE--BURGERLEAF 5/2# BR","CS","1","5/2#","1","17.22","17.39"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","39.34","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","11","193.3","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","100311","ONION--GREEN CLEAN ICELESS 2#-","BA","1","2#","1","5.37","5.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","BA","1","5#","2","9.86","4.98"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","850106","ORANGES--12CT--SPLIT","PK","1","12CT","1","7.56","7.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36419181","1849591","10-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","11.78","11.9"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","1","12.87","13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","1","24.17","24.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101306","SPINACH--CLIPPED 4/2.5#-BR","CS","1","4/2.5#","1","13.5","13.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.95","17.12"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","850106","ORANGES--12CT--SPLIT","PK","1","12CT","1","7.29","7.36"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","2","21.38","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","100067","CILANTRO--CLEANED 1#--BG","LB","1","1#","5","24.35","4.92"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","100311","ONION--GREEN CLEAN ICELESS 2#-","BA","1","2#","1","5.37","5.42"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101617","CELERY--STICK 4"" 5#--BG BRINKE","BA","1","5#","2","14.06","7.1"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","1","20.05","20.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","11.69","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101472","AVOCADO--#2 60CT BR","CS","1","60CT","2","92.66","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","39.34","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36445298","1850706","13-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","5","87.86","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100043","LEMONS--200CT CHOICE *L*","CS","1","200CT","1","23.9","24.14"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100047","ORANGES--88CT *","CS","1","88CT","1","18.73","18.92"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","4","54.17","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","11.69","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100911","GARLIC--PEELED 4/5# CA ONLY","CS","1","4/5#","1","48.05","48.54"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","2","21.38","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","1","21.4","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101472","AVOCADO--#2 60CT BR","CS","1","60CT","1","46.33","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","2","48.33","24.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101786","LETTUCE--ICEBERG SHRED 4/5# BR","CS","1","4/5#","1","12.76","12.89"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.67","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","5","87.86","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","100218","CARROT--SHREDDED 5#--BG","BA","1","5#","1","6.89","6.96"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36469365","1851962","15-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36481844","1852441","16-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","-3","-40.62","13.54"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100054","MELON--WATERMELON SEEDLESS 4-6","CS","1","4/6CT","1","31.33","31.65"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100067","CILANTRO--CLEANED 4/1#","CS","1","4/1#","1","13.54","13.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.95","17.12"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","4","48.31","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100311","ONION--GREEN CLEAN ICELESS 4/2","CS","1","4/2#","2","31.05","15.68"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","11.69","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","4","42.77","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101217","SPRING MIX--4/3# BR","CS","1","4/3#","2","42.81","21.62"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101306","SPINACH--CLIPPED 4/2.5#-BR","CS","1","4/2.5#","1","13.5","13.64"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101472","AVOCADO--#2 60CT BR","CS","1","60CT","6","277.99","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","3","72.5","24.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101664","CUCUMBER--PICKLING BR","CS","1","1/2 BUS","2","40.09","20.25"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101699","ONION--YELLOW JUMBO 50# BR","CS","1","50#","3","38.61","13"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","11.78","11.9"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101724","ASPARAGUS--STANDARD 11# BR","CS","1","11#","2","39.76","20.08"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101785","LETTUCE--BURGERLEAF 5/2# BR","CS","1","5/2#","1","17.22","17.39"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101802","TOMATO--GRAPE RED 10# BR","CS","1","10#","1","15.59","15.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","2","39.34","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","7","123.01","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","100918","CABBAGE--GREEN SHRED 5# W/BAGS","BA","1","5#","1","4.93","4.98"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","101617","CELERY--STICK 4"" 5#--BG BRINKE","BA","1","5#","2","14.06","7.1"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","2","32.67","16.5"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","850063","GRAPES--RED SEEDLESS 2/2#--SPL","PK","1","2/2#","1","10.08","10.18"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","850011","BANANA--GREENTIP 5#--SPLIT","PK","1","5#","1","7.49","7.57"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36493325","1852822","17-MAR-17","102251","CAULIFLOWER--FLORETS 3# BAG BR","BA","1","3#","2","13.94","7.04"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","100083","LIMES--200/230CT","CS","1","200/230","1","35.64","36"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","100110","PINEAPPLE--PREMIUM GOLD","CS","1","28#","1","16.95","17.12"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","100294","TOMATO--SALSA 25# UBU","CS","1","25#","2","24.16","12.2"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","100821","CHILE--JALAPENO 10#","CS","1","10#","1","11.69","11.81"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","101216","LETTUCE--ICEBERG CHPD 1X1 8/2#","CS","1","8/2#","3","32.08","10.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","101320","AVOCADO--#2 48CT-BR","CS","1","48CT","1","46.33","46.8"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","101575","BROCCOLI--FLORETS 6/3# BR","CS","1","6/3#","1","24.17","24.41"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","101700","ONION--RED MEDIUM 25# BR","CS","1","25#","1","11.78","11.9"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","101982","PEPPER--GREEN FX *L*","CS","1","22#","1","19.67","19.87"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","430070","FRIES--3/8""CUT COATED ZTF 6/6#","CS","1","6/6#","7","123.01","17.75"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","100067","CILANTRO--CLEANED 1#--BG","LB","1","1#","5","24.35","4.92"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","850122","PEPPER--RED 5#--SPLIT","PK","1","5#","1","9.02","9.11"
"FRESHPOINT_158","BRINKER-CHILI'S #075","36521096","1854055","20-MAR-17","870024","TOMATO--LOOSE 5X5 BULK","CS","1","25#","1","16.33","16.5"
